Date,Time,Open,High,Low,Close,Volume
02/16/2024,00:00,0.04662149399518967,0.04662845656275749,0.046607788652181625,0.04662006348371506,0
02/16/2024,01:00,0.04662006348371506,0.046628713607788086,0.04661243408918381,0.04661833122372627,0
02/16/2024,02:00,0.04661833122372627,0.04663468152284622,0.04661131277680397,0.046634361147880554,0
02/16/2024,03:00,0.046634361147880554,0.046650249511003494,0.046634361147880554,0.046645596623420715,0
02/16/2024,04:00,0.046646274626255035,0.04665090888738632,0.046635184437036514,0.046635184437036514,0
02/16/2024,05:00,0.046635184437036514,0.04663785547018051,0.046607606112957,0.046609681099653244,0
02/16/2024,06:00,0.046609681099653244,0.04661758616566658,0.04659230634570122,0.04659230634570122,0
02/16/2024,07:00,0.04659230634570122,0.04659855738282204,0.04658149927854538,0.04658186063170433,0
02/16/2024,08:00,0.04658186063170433,0.04660789668560028,0.046580228954553604,0.046599287539720535,0
02/16/2024,09:00,0.046599287539720535,0.04660835862159729,0.046582818031311035,0.046605587005615234,0
02/16/2024,10:00,0.04659835994243622,0.04661461338400841,0.046009741723537445,0.04612285643815994,0
02/16/2024,11:00,0.04612285643815994,0.04616421088576317,0.04610180854797363,0.046108175069093704,0
02/16/2024,12:00,0.046108175069093704,0.04614188149571419,0.04566212370991707,0.04570451006293297,0
02/16/2024,13:00,0.04570451006293297,0.04572214186191559,0.04560122638940811,0.04565020650625229,0
02/16/2024,14:00,0.04565020650625229,0.045759573578834534,0.04544815048575401,0.045484509319067,0
02/16/2024,15:00,0.045484509319067,0.05219476670026779,0.044738393276929855,0.05219476670026779,2
02/16/2024,16:00,0.05221569538116455,0.05486498400568962,0.05221569538116455,0.054672982543706894,0
02/16/2024,17:00,0.054672982543706894,0.054672982543706894,0.05443089082837105,0.05460662394762039,0
02/16/2024,18:00,0.05460662394762039,0.05464249104261398,0.05445297807455063,0.05459786206483841,0
02/16/2024,19:00,0.05459786206483841,0.05459786206483841,0.05430363118648529,0.054322972893714905,0
02/16/2024,20:00,0.054322972893714905,0.054322972893714905,0.044111646711826324,0.04416379705071449,0
02/16/2024,21:00,0.04416379705071449,0.044310539960861206,0.04413408786058426,0.044310539960861206,0
02/16/2024,22:00,0.044310539960861206,0.04432065784931183,0.04330192133784294,0.04331987351179123,1
02/16/2024,23:00,0.04331987351179123,0.04350748658180237,0.04331987351179123,0.04344929754734039,2
02/17/2024,00:00,0.043466124683618546,0.043466124683618546,0.04321121424436569,0.04321121424436569,0
02/17/2024,01:00,0.04321121424436569,0.04321121424436569,0.043086376041173935,0.04313661903142929,0
02/17/2024,02:00,0.04313661903142929,0.043187133967876434,0.043095652014017105,0.04312983900308609,0
02/17/2024,03:00,0.04312983900308609,0.04312983900308609,0.0425851047039032,0.04263335093855858,1
02/17/2024,04:00,0.04263335093855858,0.042681533843278885,0.04259990528225899,0.04267342388629913,0
02/17/2024,05:00,0.04267342388629913,0.04267342388629913,0.042509257793426514,0.042581550776958466,0
02/17/2024,06:00,0.042581550776958466,0.042606037110090256,0.04256424680352211,0.042606037110090256,0
02/17/2024,07:00,0.042606037110090256,0.04261184483766556,0.04258493706583977,0.04258747771382332,0
02/17/2024,08:00,0.04258747771382332,0.04258747771382332,0.04087520018219948,0.04090919718146324,0
02/17/2024,09:00,0.04089837893843651,0.04092172160744667,0.040829118341207504,0.04084569588303566,0
02/17/2024,10:00,0.04084569588303566,0.04347146674990654,0.04073156788945198,0.04311457276344299,19
02/17/2024,11:00,0.04311457276344299,0.04315014183521271,0.04311457276344299,0.04311731085181236,0
02/17/2024,12:00,0.04311731085181236,0.04312475770711899,0.04306502640247345,0.043119341135025024,0
